Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
1902 2nd Av,Auto Fire Alarm,02/05/2011 05:48:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F110010752
10531 Stone Av N,Auto Fire Alarm,02/05/2011 12:59:00 PM +0000,47.705326,-122.342008,"(47.705326, -122.342008)",F110010562
1314 Spring St,Auto Fire Alarm,02/05/2011 07:17:00 AM +0000,47.611047,-122.323413,"(47.611047, -122.323413)",F110010655
1700 24th Av S,Auto Fire Alarm,02/05/2011 06:02:00 AM +0000,47.588345,-122.301288,"(47.588345, -122.301288)",F110010639
1201 Ne Campus Pkwy,Auto Fire Alarm,02/05/2011 04:20:00 AM +0000,47.656013,-122.3157,"(47.656013, -122.3157)",F110010615
1942 Westlake Av,Auto Fire Alarm,02/05/2011 02:34:00 AM +0000,47.61409,-122.337592,"(47.61409, -122.337592)",F110010588
9709 3rd Av Ne,Auto Fire Alarm,02/04/2011 11:16:00 PM +0000,47.699221,-122.325766,"(47.699221, -122.325766)",F110010535
4747 Sand Point Way Ne,Auto Fire Alarm,02/04/2011 09:14:00 PM +0000,47.664188,-122.283566,"(47.664188, -122.283566)",F110010498
1420 Terry Av,Auto Fire Alarm,02/04/2011 09:03:00 PM +0000,47.6122,-122.329292,"(47.6122, -122.329292)",F110010494
1540 Eastlake Av E,Auto Fire Alarm,02/04/2011 08:44:00 PM +0000,47.632894,-122.325878,"(47.632894, -122.325878)",F110010487
3150 W Government Way,Auto Fire Alarm,02/04/2011 08:26:00 PM +0000,47.660504,-122.398235,"(47.660504, -122.398235)",F110010479
9620 M L King Jr Way S,Auto Fire Alarm,02/04/2011 07:58:00 PM +0000,47.516537,-122.279083,"(47.516537, -122.279083)",F110010470
4290 Whitman Ct Ne,Auto Fire Alarm,02/04/2011 07:02:00 PM +0000,47.659443,-122.304293,"(47.659443, -122.304293)",F110010451
5450 Leary Av Nw,Auto Fire Alarm,02/04/2011 06:06:00 PM +0000,47.668627,-122.384433,"(47.668627, -122.384433)",F110010438
4238 12th Av Ne,Auto Fire Alarm,02/04/2011 12:53:00 PM +0000,47.658901,-122.315505,"(47.658901, -122.315505)",F110010254
2550 34th Av W,Auto Fire Alarm,02/04/2011 12:27:00 PM +0000,47.642178,-122.400975,"(47.642178, -122.400975)",F110010240
701 1st Av N,Auto Fire Alarm,02/04/2011 12:02:00 PM +0000,47.625452,-122.355397,"(47.625452, -122.355397)",F110010232
1600 E Jefferson St,Auto Fire Alarm,02/04/2011 10:50:00 AM +0000,47.606181,-122.311554,"(47.606181, -122.311554)",F110010379
4800 Sand Point Way Ne,Auto Fire Alarm,02/04/2011 10:16:00 AM +0000,47.664393,-122.283353,"(47.664393, -122.283353)",F110010373
507 Ne Northgate Way,Auto Fire Alarm,02/04/2011 06:44:00 AM +0000,47.708594,-122.323211,"(47.708594, -122.323211)",F110010343
1102 8th Av,Auto Fire Alarm,02/04/2011 06:39:00 AM +0000,47.608665,-122.329131,"(47.608665, -122.329131)",F110010342
1201 Boylston Av,Auto Fire Alarm,02/04/2011 04:55:00 AM +0000,47.612158,-122.323113,"(47.612158, -122.323113)",F110010318
5450 California Av Sw,Auto Fire Alarm,02/04/2011 04:05:00 AM +0000,47.553442,-122.387,"(47.553442, -122.387)",F110010309
1000 8th Av,Auto Fire Alarm,02/04/2011 01:35:00 AM +0000,47.607945,-122.328471,"(47.607945, -122.328471)",F110010269
9645 M L King Jr Way S,Auto Fire Alarm,02/03/2011 10:27:00 PM +0000,47.516276,-122.279258,"(47.516276, -122.279258)",F110010202
900 Poplar Pl S,Auto Fire Alarm,02/03/2011 10:00:00 PM +0000,47.594329,-122.311759,"(47.594329, -122.311759)",F110010200
1415 E Olive St,Auto Fire Alarm,02/03/2011 05:24:00 PM +0000,47.616451,-122.314031,"(47.616451, -122.314031)",F110010121
3751 WEST STEVENS WAY NE,Auto Fire Alarm,02/03/2011 03:25:00 PM +0000,47.652197,-122.309034,"(47.652197, -122.309034)",F110010102
3751 West Stevens Way Ne,Auto Fire Alarm,02/03/2011 03:24:00 PM +0000,47.652197,-122.309034,"(47.652197, -122.309034)",F110010101
1201 3rd Av,Auto Fire Alarm,02/03/2011 01:27:00 PM +0000,47.60705,-122.335324,"(47.60705, -122.335324)",F110010086
1314 Spring St,Auto Fire Alarm,02/03/2011 07:02:00 AM +0000,47.611047,-122.323413,"(47.611047, -122.323413)",F110010035
500 Wall St,Auto Fire Alarm,02/03/2011 06:12:00 AM +0000,47.617356,-122.345312,"(47.617356, -122.345312)",F110010022
316 Occidental Av S,Auto Fire Alarm,02/03/2011 03:53:00 AM +0000,47.599906,-122.332879,"(47.599906, -122.332879)",F110009997
1327 Mercer St,Auto Fire Alarm,02/03/2011 02:27:00 AM +0000,47.624276,-122.330091,"(47.624276, -122.330091)",F110009964
155 21st Av,Auto Fire Alarm,02/03/2011 01:55:00 AM +0000,47.602742,-122.305039,"(47.602742, -122.305039)",F110009947
216 1st Av S,Auto Fire Alarm,02/02/2011 11:16:00 PM +0000,47.600745,-122.334183,"(47.600745, -122.334183)",F110009887
1500 Westlake Av N,Auto Fire Alarm,02/02/2011 09:58:00 PM +0000,47.632294,-122.34104,"(47.632294, -122.34104)",F110009864
9455 27th Av Sw,Auto Fire Alarm,02/02/2011 09:44:00 PM +0000,47.518178,-122.367277,"(47.518178, -122.367277)",F110009858
800 Jefferson St,Auto Fire Alarm,02/02/2011 07:21:00 PM +0000,47.604377,-122.325207,"(47.604377, -122.325207)",F110009810
1700 12th Av S,Auto Fire Alarm,02/02/2011 07:12:00 PM +0000,47.588437,-122.317276,"(47.588437, -122.317276)",F110009808
3401 37th Av Sw,Auto Fire Alarm,02/02/2011 04:16:00 PM +0000,47.573124,-122.37816,"(47.573124, -122.37816)",F110009759
6559 35th Av Ne,Auto Fire Alarm,02/02/2011 03:33:00 PM +0000,47.676136,-122.290283,"(47.676136, -122.290283)",F110009754
1700 Westlake Av N,Auto Fire Alarm,02/02/2011 02:00:00 PM +0000,47.633746,-122.34041,"(47.633746, -122.34041)",F110009741
2409 22nd Av E,Auto Fire Alarm,02/02/2011 12:41:00 PM +0000,47.640388,-122.3038,"(47.640388, -122.3038)",F110009579
800 Jefferson St,Auto Fire Alarm,02/02/2011 12:35:00 PM +0000,47.604377,-122.325207,"(47.604377, -122.325207)",F110009573
509 3rd Av,Auto Fire Alarm,02/02/2011 09:52:00 AM +0000,47.602114,-122.330809,"(47.602114, -122.330809)",F110009710
14100 Linden Av N,Auto Fire Alarm,02/02/2011 08:30:00 AM +0000,47.73104,-122.347764,"(47.73104, -122.347764)",F110009698
1420 Western Av,Auto Fire Alarm,02/02/2011 08:28:00 AM +0000,47.607557,-122.340392,"(47.607557, -122.340392)",F110009697
4515 21st Av Ne,Auto Fire Alarm,02/02/2011 08:09:00 AM +0000,47.661385,-122.305472,"(47.661385, -122.305472)",F110009693
1216 Pine St,Auto Fire Alarm,02/02/2011 07:50:00 AM +0000,47.614973,-122.32858,"(47.614973, -122.32858)",F110009687
1334 Alaskan Way,Auto Fire Alarm,02/01/2011 08:21:00 PM +0000,47.606245,-122.340723,"(47.606245, -122.340723)",F110009505
11222 Greenwood Av N,Auto Fire Alarm,02/01/2011 08:17:00 PM +0000,47.710657,-122.355495,"(47.710657, -122.355495)",F110009504
7736 24th Av Ne,Auto Fire Alarm,02/01/2011 05:44:00 PM +0000,47.685074,-122.301886,"(47.685074, -122.301886)",F110009472
411 University St,Auto Fire Alarm,02/01/2011 05:07:00 PM +0000,47.60828,-122.334742,"(47.60828, -122.334742)",F110009464
3150 Airport Way S,Auto Fire Alarm,02/01/2011 04:49:00 PM +0000,47.576219,-122.321401,"(47.576219, -122.321401)",F110009454
1545 Nw 57th St,Auto Fire Alarm,02/01/2011 10:59:00 AM +0000,47.670172,-122.376806,"(47.670172, -122.376806)",F110009412
811 1st Av,Auto Fire Alarm,02/01/2011 10:15:00 AM +0000,47.603342,-122.335001,"(47.603342, -122.335001)",F110009406
900 University St,Auto Fire Alarm,01/31/2011 11:46:00 PM +0000,47.61055,-122.329318,"(47.61055, -122.329318)",F110009284
411 University St,Auto Fire Alarm,01/31/2011 08:35:00 PM +0000,47.60828,-122.334742,"(47.60828, -122.334742)",F110009256
3651 34TH AV S,Auto Fire Alarm,01/31/2011 07:05:00 PM +0000,47.571115,-122.28993,"(47.571115, -122.28993)",F110009238
1310 Minor Av,Auto Fire Alarm,01/31/2011 06:39:00 PM +0000,47.612036,-122.326069,"(47.612036, -122.326069)",F110009234
6801 62nd Av Ne,Auto Fire Alarm,01/31/2011 06:19:00 PM +0000,47.677788,-122.262135,"(47.677788, -122.262135)",F110009227
1103 16th Av,Auto Fire Alarm,01/31/2011 06:12:00 PM +0000,47.611553,-122.311479,"(47.611553, -122.311479)",F110009224
3013 S Mount Baker Blvd,Auto Fire Alarm,01/31/2011 06:11:00 PM +0000,47.575917,-122.294008,"(47.575917, -122.294008)",F110009223
1415 2nd Av,Auto Fire Alarm,01/31/2011 10:45:00 AM +0000,47.608434,-122.338125,"(47.608434, -122.338125)",F110009177
Lake Washington Blvd S / 43rd Av S,Auto Fire Alarm,01/31/2011 03:32:00 AM +0000,47.570135,-122.279552,"(47.570135, -122.279552)",F110009116
13000 Linden Av N,Auto Fire Alarm,01/31/2011 02:55:00 AM +0000,47.723218,-122.348195,"(47.723218, -122.348195)",F110009105
820 Nw 95th St,Auto Fire Alarm,01/31/2011 02:16:00 AM +0000,47.697867,-122.367016,"(47.697867, -122.367016)",F110009080
6801 62nd Av Ne,Auto Fire Alarm,01/30/2011 10:39:00 PM +0000,47.677788,-122.262135,"(47.677788, -122.262135)",F110009032
1922 9th Av,Auto Fire Alarm,01/30/2011 08:56:00 PM +0000,47.615781,-122.334715,"(47.615781, -122.334715)",F110009002
700 5th Av,Auto Fire Alarm,01/30/2011 05:47:00 PM +0000,47.604413,-122.329842,"(47.604413, -122.329842)",F110008962
1148 Nw 50th St,Auto Fire Alarm,01/30/2011 03:01:00 PM +0000,47.665043,-122.371211,"(47.665043, -122.371211)",F110008919
7101 38th Av S,Auto Fire Alarm,01/30/2011 12:18:00 PM +0000,47.538872,-122.284744,"(47.538872, -122.284744)",F110008764
1812 19th Av,Auto Fire Alarm,01/30/2011 05:29:00 AM +0000,47.617706,-122.307396,"(47.617706, -122.307396)",F110008835
12360 Lake City Way Ne,Auto Fire Alarm,01/30/2011 04:57:00 AM +0000,47.717995,-122.295993,"(47.717995, -122.295993)",F110008825
914 E Jefferson St,Auto Fire Alarm,01/30/2011 04:15:00 AM +0000,47.606212,-122.320559,"(47.606212, -122.320559)",F110008817
316 Florentia St,Auto Fire Alarm,01/30/2011 02:23:00 AM +0000,47.646884,-122.351092,"(47.646884, -122.351092)",F110008787
1311 S Massachusetts St,Auto Fire Alarm,01/29/2011 10:50:00 PM +0000,47.588437,-122.315855,"(47.588437, -122.315855)",F110008747
747 Broadway,Auto Fire Alarm,01/29/2011 09:29:00 PM +0000,47.608621,-122.320756,"(47.608621, -122.320756)",F110008731
3503 S Graham St,Auto Fire Alarm,01/29/2011 06:29:00 PM +0000,47.546078,-122.287377,"(47.546078, -122.287377)",F110008694
3503 S Graham St,Auto Fire Alarm,01/29/2011 04:27:00 PM +0000,47.546078,-122.287377,"(47.546078, -122.287377)",F110008671
2323 Eastlake Av E,Auto Fire Alarm,01/29/2011 02:52:00 PM +0000,47.639983,-122.325891,"(47.639983, -122.325891)",F110008654
2601 W Marina Pl,Auto Fire Alarm,01/29/2011 12:58:00 PM +0000,47.631249,-122.390204,"(47.631249, -122.390204)",F110008500
1400 2nd Av,Auto Fire Alarm,01/29/2011 09:50:00 AM +0000,47.608292,-122.337995,"(47.608292, -122.337995)",F110008619
3026 Beacon Av S,Auto Fire Alarm,01/29/2011 09:36:00 AM +0000,47.576865,-122.309971,"(47.576865, -122.309971)",F110008614
223 Yesler Way,Auto Fire Alarm,01/29/2011 07:16:00 AM +0000,47.601718,-122.331581,"(47.601718, -122.331581)",F110008589
1424 4th Av,Auto Fire Alarm,01/29/2011 03:14:00 AM +0000,47.609454,-122.335988,"(47.609454, -122.335988)",F110008531
13030 Linden Av N,Auto Fire Alarm,01/28/2011 10:47:00 PM +0000,47.72343,-122.348165,"(47.72343, -122.348165)",F110008468
500 W Emerson St,Auto Fire Alarm,01/28/2011 09:13:00 PM +0000,47.650722,-122.364428,"(47.650722, -122.364428)",F110008444
2237 N 106th St,Auto Fire Alarm,01/28/2011 09:11:00 PM +0000,47.70593,-122.332098,"(47.70593, -122.332098)",F110008443
94 Bay St,Auto Fire Alarm,01/28/2011 08:50:00 PM +0000,47.618412,-122.355206,"(47.618412, -122.355206)",F110008434
9455 27th Av Sw,Auto Fire Alarm,01/28/2011 08:15:00 PM +0000,47.518178,-122.367277,"(47.518178, -122.367277)",F110008425
9211 17th Av Sw,Auto Fire Alarm,01/28/2011 07:17:00 PM +0000,47.52093,-122.356471,"(47.52093, -122.356471)",F110008416
1100 University St,Auto Fire Alarm,01/28/2011 06:42:00 PM +0000,47.611479,-122.327097,"(47.611479, -122.327097)",F110008405
330 6th Av N,Auto Fire Alarm,01/28/2011 06:35:00 PM +0000,47.621243,-122.345,"(47.621243, -122.345)",F110008404
3503 S Graham St,Auto Fire Alarm,01/28/2011 05:53:00 PM +0000,47.546078,-122.287377,"(47.546078, -122.287377)",F110008391
1208 Eastlake Av E,Auto Fire Alarm,01/28/2011 05:34:00 PM +0000,47.630633,-122.327609,"(47.630633, -122.327609)",F110008389
701 5th Av,Auto Fire Alarm,01/28/2011 05:10:00 PM +0000,47.604413,-122.329842,"(47.604413, -122.329842)",F110008387
1501 17th Av,Auto Fire Alarm,01/28/2011 02:25:00 PM +0000,47.614106,-122.310161,"(47.614106, -122.310161)",F110008354
1116 Nw 54th St,Auto Fire Alarm,01/28/2011 12:59:00 PM +0000,47.667885,-122.370903,"(47.667885, -122.370903)",F110008196
3503 S Graham St,Auto Fire Alarm,01/28/2011 11:36:00 AM +0000,47.546078,-122.287377,"(47.546078, -122.287377)",F110008336
668 S King St,Auto Fire Alarm,01/28/2011 08:04:00 AM +0000,47.598351,-122.324328,"(47.598351, -122.324328)",F110008303
505 Ne 70th St,Auto Fire Alarm,01/28/2011 06:20:00 AM +0000,47.679461,-122.322756,"(47.679461, -122.322756)",F110008280
505 Ne 70th St,Auto Fire Alarm,01/28/2011 06:20:00 AM +0000,47.679461,-122.322756,"(47.679461, -122.322756)",F110008279
1000 8th Av,Auto Fire Alarm,01/28/2011 05:05:00 AM +0000,47.607945,-122.328471,"(47.607945, -122.328471)",F110008255
13501 Aurora Av N,Auto Fire Alarm,01/28/2011 04:31:00 AM +0000,47.72686,-122.345017,"(47.72686, -122.345017)",F110008244
14396 30th Av Ne,Auto Fire Alarm,01/28/2011 04:13:00 AM +0000,47.732778,-122.296531,"(47.732778, -122.296531)",F110008238
4337 15th Av Ne,Auto Fire Alarm,01/28/2011 02:17:00 AM +0000,47.66005,-122.312025,"(47.66005, -122.312025)",F110008223
3512 Albion Pl N,Auto Fire Alarm,01/28/2011 01:13:00 AM +0000,47.649847,-122.344754,"(47.649847, -122.344754)",F110008201
903 Union St,Auto Fire Alarm,01/27/2011 11:33:00 PM +0000,47.611557,-122.330191,"(47.611557, -122.330191)",F110008177
8201 Lake City Way Ne,Auto Fire Alarm,01/27/2011 10:52:00 PM +0000,47.688503,-122.31076,"(47.688503, -122.31076)",F110008167
2300 Elliott Av,Auto Fire Alarm,01/27/2011 10:07:00 PM +0000,47.612046,-122.348232,"(47.612046, -122.348232)",F110008157
3018 Western Av,Auto Fire Alarm,01/27/2011 09:42:00 PM +0000,47.617167,-122.354916,"(47.617167, -122.354916)",F110008152
1100 Fairview Av N,Auto Fire Alarm,01/27/2011 09:21:00 PM +0000,47.628713,-122.330942,"(47.628713, -122.330942)",F110008147
1814 Minor Av,Auto Fire Alarm,01/27/2011 07:40:00 PM +0000,47.616942,-122.330731,"(47.616942, -122.330731)",F110008125
4700 Phinney Av N,Auto Fire Alarm,01/27/2011 05:39:00 PM +0000,47.66288,-122.353974,"(47.66288, -122.353974)",F110008102
1428 31st Av S,Auto Fire Alarm,01/27/2011 04:17:00 PM +0000,47.590072,-122.292411,"(47.590072, -122.292411)",F110008089
1601 5th Av,Auto Fire Alarm,01/27/2011 03:41:00 PM +0000,47.611672,-122.336484,"(47.611672, -122.336484)",F110008086
811 1st Av,Auto Fire Alarm,01/27/2011 01:42:00 PM +0000,47.603342,-122.335001,"(47.603342, -122.335001)",F110008072
1326 5th Av,Auto Fire Alarm,01/27/2011 01:14:00 PM +0000,47.608946,-122.333989,"(47.608946, -122.333989)",F110008065
1902 2nd Av,Auto Fire Alarm,01/27/2011 12:32:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F110007903
1902 2nd Av,Auto Fire Alarm,01/27/2011 12:19:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F110007898
1017 Minor Av,Auto Fire Alarm,01/27/2011 03:54:00 AM +0000,47.609919,-122.324135,"(47.609919, -122.324135)",F110007974
1902 2nd Av,Auto Fire Alarm,01/26/2011 11:37:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F110007883
14396 30th Av Ne,Auto Fire Alarm,01/26/2011 08:23:00 PM +0000,47.732881,-122.296531,"(47.732881, -122.296531)",F110007822
111 Cedar St,Auto Fire Alarm,01/26/2011 04:21:00 PM +0000,47.615877,-122.35052,"(47.615877, -122.35052)",F110007722
5300 17th Av Nw,Auto Fire Alarm,01/26/2011 02:37:00 PM +0000,47.667278,-122.378885,"(47.667278, -122.378885)",F110007690
3988 Jefferson Rd Ne,Auto Fire Alarm,01/26/2011 09:33:00 AM +0000,47.654925,-122.304492,"(47.654925, -122.304492)",F110007650
1400 Hubbell Pl,Auto Fire Alarm,01/25/2011 11:56:00 PM +0000,47.611543,-122.330225,"(47.611543, -122.330225)",F110007547
811 Maynard Av S,Auto Fire Alarm,01/25/2011 07:12:00 PM +0000,47.595741,-122.325068,"(47.595741, -122.325068)",F110007477
907 Ne 45th St,Auto Fire Alarm,01/25/2011 06:46:00 PM +0000,47.661306,-122.318733,"(47.661306, -122.318733)",F110007470
71 Columbia St,Auto Fire Alarm,01/25/2011 06:05:00 PM +0000,47.602804,-122.336044,"(47.602804, -122.336044)",F110007459
300 Ne Northgate Way,Auto Fire Alarm,01/25/2011 05:46:00 PM +0000,47.708611,-122.325955,"(47.708611, -122.325955)",F110007454
745 S Lucile St,Auto Fire Alarm,01/25/2011 05:43:00 PM +0000,47.553362,-122.322812,"(47.553362, -122.322812)",F110007453
13501 Aurora Av N,Auto Fire Alarm,01/25/2011 05:24:00 PM +0000,47.72686,-122.345017,"(47.72686, -122.345017)",F110007451
100 Crockett St,Auto Fire Alarm,01/25/2011 03:23:00 PM +0000,47.637416,-122.355598,"(47.637416, -122.355598)",F110007425
1411 4th Av,Auto Fire Alarm,01/25/2011 01:29:00 PM +0000,47.609322,-122.335868,"(47.609322, -122.335868)",F110007405
3215 Ne 143rd St,Auto Fire Alarm,01/25/2011 01:23:00 PM +0000,47.731953,-122.293609,"(47.731953, -122.293609)",F110007404
1137 32nd Av,Auto Fire Alarm,01/25/2011 12:06:00 PM +0000,47.611795,-122.291447,"(47.611795, -122.291447)",F110007251
607 E Harrison St,Auto Fire Alarm,01/25/2011 02:14:00 AM +0000,47.621991,-122.323956,"(47.621991, -122.323956)",F110007289
1700 17th Av,Auto Fire Alarm,01/24/2011 11:54:00 PM +0000,47.616443,-122.310151,"(47.616443, -122.310151)",F110007249
3005 1st Av,Auto Fire Alarm,01/24/2011 10:29:00 PM +0000,47.617715,-122.353858,"(47.617715, -122.353858)",F110007230
3000 California Av Sw,Auto Fire Alarm,01/24/2011 10:17:00 PM +0000,47.576994,-122.386713,"(47.576994, -122.386713)",F110007227
2011 Ne 45th St,Auto Fire Alarm,01/24/2011 09:03:00 PM +0000,47.661257,-122.30641,"(47.661257, -122.30641)",F110007218
2522 14th Av S,Auto Fire Alarm,01/24/2011 08:27:00 PM +0000,47.580693,-122.314715,"(47.580693, -122.314715)",F110007210
2327 2nd Av,Auto Fire Alarm,01/24/2011 08:02:00 PM +0000,47.614242,-122.346,"(47.614242, -122.346)",F110007203
3000 California Av Sw,Auto Fire Alarm,01/24/2011 07:20:00 PM +0000,47.576994,-122.386713,"(47.576994, -122.386713)",F110007188
1301 1st Av,Auto Fire Alarm,01/24/2011 06:49:00 PM +0000,47.606835,-122.338197,"(47.606835, -122.338197)",F110007181
5900 1st Av S,Auto Fire Alarm,01/24/2011 06:39:00 PM +0000,47.550487,-122.334218,"(47.550487, -122.334218)",F110007179
5955 Airport Way S,Auto Fire Alarm,01/24/2011 04:48:00 PM +0000,47.549524,-122.317175,"(47.549524, -122.317175)",F110007148
4700 Sw Admiral Way,Auto Fire Alarm,01/24/2011 01:35:00 PM +0000,47.581214,-122.391903,"(47.581214, -122.391903)",F110007117
4515 21st Av Ne,Auto Fire Alarm,01/24/2011 03:55:00 AM +0000,47.661385,-122.305472,"(47.661385, -122.305472)",F110007041
225 Aurora Av N,Auto Fire Alarm,01/24/2011 02:34:00 AM +0000,47.620604,-122.343829,"(47.620604, -122.343829)",F110007018
4425 M L King Jr Way S,Auto Fire Alarm,01/24/2011 01:29:00 AM +0000,47.563567,-122.29522,"(47.563567, -122.29522)",F110007007
7777 Perimeter Rd S,Auto Fire Alarm,01/23/2011 07:15:00 PM +0000,47.532399,-122.297547,"(47.532399, -122.297547)",F110006935
425 N 85th St,Auto Fire Alarm,01/23/2011 06:36:00 PM +0000,47.69059,-122.353593,"(47.69059, -122.353593)",F110006929
651 S Alaska St,Auto Fire Alarm,01/23/2011 11:22:00 AM +0000,47.561211,-122.325419,"(47.561211, -122.325419)",F110006864
9057 Greenwood Av N,Auto Fire Alarm,01/23/2011 07:11:00 AM +0000,47.694729,-122.355344,"(47.694729, -122.355344)",F110006827
1906 Pike Pl,Auto Fire Alarm,01/23/2011 04:22:00 AM +0000,47.609673,-122.342238,"(47.609673, -122.342238)",F110006785
1431 Minor Av,Auto Fire Alarm,01/23/2011 03:56:00 AM +0000,47.613037,-122.326981,"(47.613037, -122.326981)",F110006774
601 Roy St,Auto Fire Alarm,01/23/2011 03:50:00 AM +0000,47.625413,-122.344942,"(47.625413, -122.344942)",F110006773
1325 E Madison St,Auto Fire Alarm,01/23/2011 02:52:00 AM +0000,47.613492,-122.315187,"(47.613492, -122.315187)",F110006752
3150 W Government Way,Auto Fire Alarm,01/23/2011 01:08:00 AM +0000,47.660504,-122.398235,"(47.660504, -122.398235)",F110006735
1200 Western Av,Auto Fire Alarm,01/22/2011 08:32:00 PM +0000,47.605657,-122.338654,"(47.605657, -122.338654)",F110006665
3301 1st Av S,Auto Fire Alarm,01/22/2011 07:56:00 PM +0000,47.574379,-122.334204,"(47.574379, -122.334204)",F110006648
525 14th Av E,Auto Fire Alarm,01/22/2011 06:16:00 PM +0000,47.623391,-122.314649,"(47.623391, -122.314649)",F110006626
223 Yesler Way,Auto Fire Alarm,01/22/2011 05:18:00 PM +0000,47.601718,-122.331581,"(47.601718, -122.331581)",F110006613
1550 N 115th St,Auto Fire Alarm,01/22/2011 12:10:00 PM +0000,47.712305,-122.339596,"(47.712305, -122.339596)",F110006364
1502 E Yesler Way,Auto Fire Alarm,01/22/2011 08:32:00 AM +0000,47.601686,-122.31285,"(47.601686, -122.31285)",F110006526
2121 26th Av S,Auto Fire Alarm,01/22/2011 07:14:00 AM +0000,47.584234,-122.299024,"(47.584234, -122.299024)",F110006512
1915 Terry Av,Auto Fire Alarm,01/22/2011 06:56:00 AM +0000,47.616391,-122.333763,"(47.616391, -122.333763)",F110006503
1102 8th Av,Auto Fire Alarm,01/22/2011 06:54:00 AM +0000,47.608665,-122.329131,"(47.608665, -122.329131)",F110006498
6901 Delridge Way Sw,Auto Fire Alarm,01/22/2011 06:45:00 AM +0000,47.541205,-122.360955,"(47.541205, -122.360955)",F110006496
1415 E Olive St,Auto Fire Alarm,01/22/2011 06:14:00 AM +0000,47.616451,-122.314031,"(47.616451, -122.314031)",F110006485
800 Occidental Av S,Auto Fire Alarm,01/22/2011 05:07:00 AM +0000,47.595693,-122.333273,"(47.595693, -122.333273)",F110006466
13102 Stone Av N,Auto Fire Alarm,01/22/2011 04:28:00 AM +0000,47.724173,-122.342285,"(47.724173, -122.342285)",F110006453
911 N 45th St,Auto Fire Alarm,01/22/2011 04:26:00 AM +0000,47.661392,-122.346603,"(47.661392, -122.346603)",F110006451
1201 Ne Campus Pkwy,Auto Fire Alarm,01/22/2011 04:02:00 AM +0000,47.656013,-122.3157,"(47.656013, -122.3157)",F110006445
4831 35th Av Sw,Auto Fire Alarm,01/22/2011 01:51:00 AM +0000,47.558988,-122.376234,"(47.558988, -122.376234)",F110006396
1110 E Spring St,Auto Fire Alarm,01/21/2011 10:47:00 PM +0000,47.611563,-122.316779,"(47.611563, -122.316779)",F110006340
411 University St,Auto Fire Alarm,01/21/2011 07:25:00 PM +0000,47.60828,-122.334742,"(47.60828, -122.334742)",F110006298
223 Yesler Way,Auto Fire Alarm,01/21/2011 06:53:00 PM +0000,47.601718,-122.331581,"(47.601718, -122.331581)",F110006287
1800 S Jackson St,Auto Fire Alarm,01/21/2011 05:12:00 PM +0000,47.599239,-122.308968,"(47.599239, -122.308968)",F110006259
199 E Blaine St,Auto Fire Alarm,01/21/2011 03:49:00 PM +0000,47.634866,-122.325216,"(47.634866, -122.325216)",F110006232
1415 2nd Av,Auto Fire Alarm,01/21/2011 02:33:00 PM +0000,47.608434,-122.338125,"(47.608434, -122.338125)",F110006214
4530 46th Av Ne,Auto Fire Alarm,01/21/2011 12:28:00 PM +0000,47.661555,-122.278344,"(47.661555, -122.278344)",F110006085
60 S Spokane St,Auto Fire Alarm,01/21/2011 12:01:00 PM +0000,47.571724,-122.336236,"(47.571724, -122.336236)",F110006080
1201 Ne Campus Pkwy,Auto Fire Alarm,01/21/2011 11:45:00 AM +0000,47.656013,-122.3157,"(47.656013, -122.3157)",F110006199
2411 Alaskan Way,Auto Fire Alarm,01/21/2011 01:41:00 AM +0000,47.612498,-122.350556,"(47.612498, -122.350556)",F110006106
5300 Phinney Av N,Auto Fire Alarm,01/20/2011 11:27:00 PM +0000,47.667074,-122.354421,"(47.667074, -122.354421)",F110006073
510 Minor Av N,Auto Fire Alarm,01/20/2011 08:38:00 PM +0000,47.623222,-122.333001,"(47.623222, -122.333001)",F110006023
1609 19th Av,Auto Fire Alarm,01/20/2011 08:10:00 PM +0000,47.615388,-122.307442,"(47.615388, -122.307442)",F110006010
1326 5th Av,Auto Fire Alarm,01/20/2011 07:51:00 PM +0000,47.608946,-122.333989,"(47.608946, -122.333989)",F110006007
601 Broadway,Auto Fire Alarm,01/20/2011 12:21:00 PM +0000,47.607218,-122.320752,"(47.607218, -122.320752)",F110005802
2034 Ne Skagit Ln,Auto Fire Alarm,01/20/2011 12:01:00 PM +0000,47.65648,-122.306765,"(47.65648, -122.306765)",F110005796
8808 6th Av Nw,Auto Fire Alarm,01/20/2011 10:41:00 AM +0000,47.692854,-122.363335,"(47.692854, -122.363335)",F110005921
1700 E Madison St,Auto Fire Alarm,01/20/2011 10:38:00 AM +0000,47.61559,-122.310151,"(47.61559, -122.310151)",F110005920
206 Sw Michigan St,Auto Fire Alarm,01/20/2011 05:18:00 AM +0000,47.540719,-122.337155,"(47.540719, -122.337155)",F110005872
411 University St,Auto Fire Alarm,01/19/2011 11:05:00 PM +0000,47.60828,-122.334742,"(47.60828, -122.334742)",F110005776
1902 2nd Av,Auto Fire Alarm,01/19/2011 11:02:00 PM +0000,47.610972,-122.340465,"(47.610972, -122.340465)",F110005774
