Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
3512 Ne 97th St,Automatic Fire Alarm Resd,11/30/2013 03:26:00 AM +0000,47.6993,-122.290579,"(47.6993, -122.290579)",F130119704
5716 S Hawthorn Rd,Automatic Fire Alarm Resd,11/29/2013 01:16:00 AM +0000,47.549235,-122.26238,"(47.549235, -122.26238)",F130119375
6524 Division Av Nw,Automatic Fire Alarm Resd,11/29/2013 12:10:00 AM +0000,47.67619,-122.366562,"(47.67619, -122.366562)",F130119358
336 Nw 88th St,Automatic Fire Alarm Resd,11/28/2013 11:55:00 PM +0000,47.692792,-122.360979,"(47.692792, -122.360979)",F130119354
5711 20th Av Nw,Automatic Fire Alarm Resd,11/28/2013 11:07:00 PM +0000,47.670254,-122.382133,"(47.670254, -122.382133)",F130119334
3839 39th Av S,Automatic Fire Alarm Resd,11/28/2013 11:05:00 PM +0000,47.569075,-122.283961,"(47.569075, -122.283961)",F130119333
714 N 103rd St,Automatic Fire Alarm Resd,11/28/2013 08:43:00 PM +0000,47.703618,-122.349868,"(47.703618, -122.349868)",F130119298
5008 Meridian Av N,Automatic Fire Alarm Resd,11/28/2013 07:35:00 PM +0000,47.665089,-122.333719,"(47.665089, -122.333719)",F130119284
9422 25th Av Sw,Automatic Fire Alarm Resd,11/28/2013 09:13:00 AM +0000,47.518991,-122.364557,"(47.518991, -122.364557)",F130119219
3839 39th Av S,Automatic Fire Alarm Resd,11/28/2013 07:42:00 AM +0000,47.569075,-122.283961,"(47.569075, -122.283961)",F130119208
4461 46th Av Sw,Automatic Fire Alarm Resd,11/28/2013 07:04:00 AM +0000,47.563634,-122.390833,"(47.563634, -122.390833)",F130119197
3612 S Charlestown St,Automatic Fire Alarm Resd,11/28/2013 04:50:00 AM +0000,47.569767,-122.288015,"(47.569767, -122.288015)",F130119171
146 30th Av,Automatic Fire Alarm Resd,11/28/2013 04:00:00 AM +0000,47.603074,-122.293716,"(47.603074, -122.293716)",F130119165
1515 38th Av E,Automatic Fire Alarm Resd,11/28/2013 03:31:00 AM +0000,47.63235,-122.284066,"(47.63235, -122.284066)",F130119156
6629 Beveridge Pl Sw,Automatic Fire Alarm Resd,11/27/2013 07:11:00 AM +0000,47.544829,-122.390137,"(47.544829, -122.390137)",F130118940
4822 S Graham St,Automatic Fire Alarm Resd,11/26/2013 10:33:00 PM +0000,47.546054,-122.272439,"(47.546054, -122.272439)",F130118807
10227 62nd Av S,Automatic Fire Alarm Resd,11/26/2013 06:16:00 PM +0000,47.5095,-122.255896,"(47.5095, -122.255896)",F130118739
3425 Perkins Ln W,Automatic Fire Alarm Resd,11/26/2013 12:04:00 AM +0000,47.650846,-122.416412,"(47.650846, -122.416412)",F130118501
1402 S Bennett St,Automatic Fire Alarm Resd,11/25/2013 05:27:00 PM +0000,47.554764,-122.314536,"(47.554764, -122.314536)",F130118361
9741 44th Av Sw,Automatic Fire Alarm Resd,11/25/2013 04:48:00 AM +0000,47.516233,-122.388731,"(47.516233, -122.388731)",F130118236
501 Wellington Av,Automatic Fire Alarm Resd,11/25/2013 12:13:00 AM +0000,47.606413,-122.285606,"(47.606413, -122.285606)",F130118165
10420 40th Av Ne,Automatic Fire Alarm Resd,11/24/2013 11:40:00 PM +0000,47.704285,-122.285464,"(47.704285, -122.285464)",F130118154
335 Nw 76th St,Automatic Fire Alarm Resd,11/24/2013 11:23:00 PM +0000,47.684007,-122.360958,"(47.684007, -122.360958)",F130118147
920 23rd Av,Automatic Fire Alarm Resd,11/24/2013 07:20:00 PM +0000,47.610141,-122.302761,"(47.610141, -122.302761)",F130118065
814 E Highland Dr,Automatic Fire Alarm Resd,11/24/2013 01:02:00 PM +0000,47.630491,-122.322167,"(47.630491, -122.322167)",F130118023
4402 41st Av S,Automatic Fire Alarm Resd,11/23/2013 09:46:00 PM +0000,47.564122,-122.281725,"(47.564122, -122.281725)",F130117796
6218 Vassar Av Ne,Automatic Fire Alarm Resd,11/22/2013 11:51:00 PM +0000,47.673543,-122.277894,"(47.673543, -122.277894)",F130117531
8037 14th Av Ne,Automatic Fire Alarm Resd,11/22/2013 11:23:00 PM +0000,47.687009,-122.313246,"(47.687009, -122.313246)",F130117520
6310 22nd Av Ne,Automatic Fire Alarm Resd,11/22/2013 05:24:00 PM +0000,47.674835,-122.30442,"(47.674835, -122.30442)",F130117397
4714 17th Av Ne,Automatic Fire Alarm Resd,11/21/2013 10:47:00 PM +0000,47.663148,-122.309502,"(47.663148, -122.309502)",F130117137
9425 Merton Way S,Automatic Fire Alarm Resd,11/21/2013 08:32:00 PM +0000,47.517902,-122.280338,"(47.517902, -122.280338)",F130117087
2502 S Norman St,Automatic Fire Alarm Resd,11/21/2013 07:34:00 PM +0000,47.592942,-122.300088,"(47.592942, -122.300088)",F130117066
605 20th Av,Automatic Fire Alarm Resd,11/21/2013 12:31:00 PM +0000,47.607206,-122.306325,"(47.607206, -122.306325)",F130116868
1900 Nw 89th St,Automatic Fire Alarm Resd,11/21/2013 06:37:00 AM +0000,47.693981,-122.380827,"(47.693981, -122.380827)",F130116819
10909 North Park Av N,Automatic Fire Alarm Resd,11/20/2013 08:30:00 PM +0000,47.708069,-122.348765,"(47.708069, -122.348765)",F130116627
2414 W Raye St,Automatic Fire Alarm Resd,11/20/2013 03:30:00 AM +0000,47.643463,-122.387784,"(47.643463, -122.387784)",F130116422
1837 26th Av,Automatic Fire Alarm Resd,11/19/2013 04:59:00 AM +0000,47.617701,-122.298594,"(47.617701, -122.298594)",F130116128
820 Lakeside Av S,Automatic Fire Alarm Resd,11/19/2013 02:34:00 AM +0000,47.595496,-122.287778,"(47.595496, -122.287778)",F130116080
4520 Ne 92nd St,Automatic Fire Alarm Resd,11/18/2013 09:20:00 PM +0000,47.694873,-122.279415,"(47.694873, -122.279415)",F130116001
7611 3rd Av Nw,Automatic Fire Alarm Resd,11/18/2013 07:26:00 PM +0000,47.684083,-122.360653,"(47.684083, -122.360653)",F130115960
7516 Jones Av Nw,Automatic Fire Alarm Resd,11/18/2013 07:02:00 PM +0000,47.683324,-122.386457,"(47.683324, -122.386457)",F130115944
8439 13th Av Sw,Automatic Fire Alarm Resd,11/18/2013 06:33:00 PM +0000,47.527975,-122.351853,"(47.527975, -122.351853)",F130115937
2605 Sw Brandon St,Automatic Fire Alarm Resd,11/18/2013 03:54:00 PM +0000,47.553736,-122.365633,"(47.553736, -122.365633)",F130115901
1242 S Henderson St,Automatic Fire Alarm Resd,11/18/2013 03:00:00 AM +0000,47.523048,-122.317072,"(47.523048, -122.317072)",F130115779
13054 30th Av Ne,Automatic Fire Alarm Resd,11/17/2013 11:11:00 PM +0000,47.723221,-122.296363,"(47.723221, -122.296363)",F130115716
11300 Goodwin Way Ne,Automatic Fire Alarm Resd,11/17/2013 02:32:00 AM +0000,47.710343,-122.310927,"(47.710343, -122.310927)",F130115457
8216 8th Av Ne,Automatic Fire Alarm Resd,11/16/2013 11:37:00 PM +0000,47.688327,-122.320277,"(47.688327, -122.320277)",F130115416
6917 California Av Sw,Automatic Fire Alarm Resd,11/16/2013 09:20:00 PM +0000,47.541998,-122.387246,"(47.541998, -122.387246)",F130115391
1821 N 51st St,Automatic Fire Alarm Resd,11/16/2013 07:32:00 PM +0000,47.665773,-122.336214,"(47.665773, -122.336214)",F130115376
9345 Fauntleroy Way Sw,Automatic Fire Alarm Resd,11/14/2013 09:29:00 PM +0000,47.519368,-122.394165,"(47.519368, -122.394165)",F130114753
149 Ne 57th St,Automatic Fire Alarm Resd,11/14/2013 06:30:00 PM +0000,47.670111,-122.327577,"(47.670111, -122.327577)",F130114687
5111 Ne Laurelcrest Ln,Automatic Fire Alarm Resd,11/14/2013 03:35:00 PM +0000,47.656334,-122.272197,"(47.656334, -122.272197)",F130114639
917 Lake Washington Blvd S,Automatic Fire Alarm Resd,11/14/2013 01:31:00 AM +0000,47.594099,-122.288961,"(47.594099, -122.288961)",F130114490
1038 Ne 112th St,Automatic Fire Alarm Resd,11/12/2013 11:51:00 PM +0000,47.709786,-122.317176,"(47.709786, -122.317176)",F130114112
5517 17th Av Ne,Automatic Fire Alarm Resd,11/12/2013 10:36:00 PM +0000,47.66869,-122.309606,"(47.66869, -122.309606)",F130114087
2054 Nw Blue Ridge Dr,Automatic Fire Alarm Resd,11/12/2013 09:42:00 PM +0000,47.703523,-122.383774,"(47.703523, -122.383774)",F130114079
6324 Sw Wilton Ct,Automatic Fire Alarm Resd,11/12/2013 12:33:00 PM +0000,47.573197,-122.413773,"(47.573197, -122.413773)",F130113944
4323 Eastern Av N,Automatic Fire Alarm Resd,11/12/2013 02:03:00 AM +0000,47.65937,-122.328997,"(47.65937, -122.328997)",F130113836
325 Ne 56th St,Automatic Fire Alarm Resd,11/12/2013 01:58:00 AM +0000,47.669344,-122.325212,"(47.669344, -122.325212)",F130113834
3812 40th Av Ne,Automatic Fire Alarm Resd,11/12/2013 01:54:00 AM +0000,47.656618,-122.284992,"(47.656618, -122.284992)",F130113830
7999 44th Av Sw,Automatic Fire Alarm Resd,11/11/2013 11:37:00 PM +0000,47.531346,-122.389315,"(47.531346, -122.389315)",F130113797
7704 Ridge Dr Ne,Automatic Fire Alarm Resd,11/11/2013 11:11:00 PM +0000,47.684261,-122.27525,"(47.684261, -122.27525)",F130113788
2405 S Morgan St,Automatic Fire Alarm Resd,11/11/2013 09:28:00 PM +0000,47.544287,-122.30227,"(47.544287, -122.30227)",F130113752
1570 Parkside Dr E,Automatic Fire Alarm Resd,11/11/2013 07:17:00 PM +0000,47.633745,-122.291185,"(47.633745, -122.291185)",F130113711
700 28th Av S,Automatic Fire Alarm Resd,11/11/2013 03:47:00 PM +0000,47.596712,-122.296314,"(47.596712, -122.296314)",F130113653
109 Nw 49th St,Automatic Fire Alarm Resd,11/10/2013 08:40:00 PM +0000,47.664306,-122.357272,"(47.664306, -122.357272)",F130113426
5922 51st Pl S,Automatic Fire Alarm Resd,11/10/2013 12:44:00 AM +0000,47.549682,-122.267259,"(47.549682, -122.267259)",F130113161
1570 Parkside Dr E,Automatic Fire Alarm Resd,11/09/2013 11:25:00 PM +0000,47.633745,-122.291185,"(47.633745, -122.291185)",F130113133
11411 Woodley Av S,Automatic Fire Alarm Resd,11/09/2013 06:40:00 PM +0000,47.500496,-122.242549,"(47.500496, -122.242549)",F130113040
4412 Evanston Av N,Automatic Fire Alarm Resd,11/09/2013 06:09:00 PM +0000,47.660349,-122.351008,"(47.660349, -122.351008)",F130113036
7546 9th Av Nw,Automatic Fire Alarm Resd,11/09/2013 05:46:00 AM +0000,47.683677,-122.368337,"(47.683677, -122.368337)",F130112914
3727 S Pilgrim St,Automatic Fire Alarm Resd,11/08/2013 08:01:00 PM +0000,47.515716,-122.285779,"(47.515716, -122.285779)",F130112717
3721 41st Av S,Automatic Fire Alarm Resd,11/08/2013 06:42:00 PM +0000,47.570489,-122.28179,"(47.570489, -122.28179)",F130112694
5316 8th Av Ne,Automatic Fire Alarm Resd,11/08/2013 05:44:00 PM +0000,47.667232,-122.319526,"(47.667232, -122.319526)",F130112671
14365 30th Av Ne,Automatic Fire Alarm Resd,11/08/2013 02:19:00 AM +0000,47.732614,-122.296534,"(47.732614, -122.296534)",F130112466
5953 High Point Dr Sw,Automatic Fire Alarm Resd,11/08/2013 01:08:00 AM +0000,47.547494,-122.369081,"(47.547494, -122.369081)",F130112441
1712 Lake Washington Blvd S,Automatic Fire Alarm Resd,11/07/2013 07:23:00 PM +0000,47.587465,-122.289306,"(47.587465, -122.289306)",F130112324
2509 33rd Av S,Automatic Fire Alarm Resd,11/03/2013 04:50:00 AM +0000,47.580901,-122.290869,"(47.580901, -122.290869)",F130110761
5421 Ne Windermere Rd,Automatic Fire Alarm Resd,11/03/2013 03:23:00 AM +0000,47.669411,-122.27022,"(47.669411, -122.27022)",F130110734
6031 31st Av Sw,Automatic Fire Alarm Resd,11/03/2013 02:17:00 AM +0000,47.548149,-122.372062,"(47.548149, -122.372062)",F130110717
13531 Sherman Rd Nw,Automatic Fire Alarm Resd,11/03/2013 12:54:00 AM +0000,47.727281,-122.361648,"(47.727281, -122.361648)",F130110684
5637 36th Av Sw,Automatic Fire Alarm Resd,11/02/2013 11:15:00 PM +0000,47.551754,-122.377653,"(47.551754, -122.377653)",F130110633
2611 E Denny Way,Automatic Fire Alarm Resd,11/02/2013 10:51:00 PM +0000,47.618911,-122.298422,"(47.618911, -122.298422)",F130110625
201 28th Av,Automatic Fire Alarm Resd,11/02/2013 06:41:00 PM +0000,47.602938,-122.295982,"(47.602938, -122.295982)",F130110499
9614 56th Av S,Automatic Fire Alarm Resd,11/02/2013 01:35:00 AM +0000,47.516564,-122.263074,"(47.516564, -122.263074)",F130110193
6204 51st Av S,Automatic Fire Alarm Resd,11/01/2013 11:14:00 PM +0000,47.546837,-122.26989,"(47.546837, -122.26989)",F130110167
820 W Garfield St,Automatic Fire Alarm Resd,11/01/2013 10:52:00 PM +0000,47.633527,-122.368392,"(47.633527, -122.368392)",F130110163
608 Ne 78th St,Automatic Fire Alarm Resd,11/01/2013 07:00:00 PM +0000,47.685313,-122.321526,"(47.685313, -122.321526)",F130110102
2501 Nob Hill Pl N,Automatic Fire Alarm Resd,11/01/2013 03:07:00 PM +0000,47.641453,-122.351289,"(47.641453, -122.351289)",F130110039
5233 36th Av Ne,Automatic Fire Alarm Resd,11/01/2013 02:00:00 PM +0000,47.666885,-122.289067,"(47.666885, -122.289067)",F130110023
908 Nw 105th St,Automatic Fire Alarm Resd,11/01/2013 01:57:00 PM +0000,47.705169,-122.3688,"(47.705169, -122.3688)",F130110022
7013 15th Av Ne,Automatic Fire Alarm Resd,11/01/2013 12:20:00 AM +0000,47.679504,-122.312006,"(47.679504, -122.312006)",F130109802
4713 15th Av Ne,Automatic Fire Alarm Resd,10/31/2013 11:58:00 PM +0000,47.663157,-122.311965,"(47.663157, -122.311965)",F130109791
1712 Lake Washington Blvd,Automatic Fire Alarm Resd,10/31/2013 10:14:00 PM +0000,47.61647,-122.281827,"(47.61647, -122.281827)",F130109751
3048 Nw 58th St,Automatic Fire Alarm Resd,10/31/2013 08:51:00 PM +0000,47.670927,-122.39629,"(47.670927, -122.39629)",F130109730
1424 Bigelow Av N,Automatic Fire Alarm Resd,10/31/2013 02:07:00 PM +0000,47.631732,-122.348634,"(47.631732, -122.348634)",F130109586
8704 40th Av Ne,Automatic Fire Alarm Resd,10/31/2013 01:52:00 AM +0000,47.691655,-122.285324,"(47.691655, -122.285324)",F130109450
11411 Woodley Av S,Automatic Fire Alarm Resd,10/30/2013 05:37:00 PM +0000,47.500496,-122.242549,"(47.500496, -122.242549)",F130109290
3717 Ne 43rd St,Automatic Fire Alarm Resd,10/30/2013 03:35:00 PM +0000,47.659836,-122.288054,"(47.659836, -122.288054)",F130109254
2523 23rd Av S,Automatic Fire Alarm Resd,10/29/2013 08:34:00 PM +0000,47.580771,-122.303299,"(47.580771, -122.303299)",F130109022
2523 23rd Av S,Automatic Fire Alarm Resd,10/29/2013 07:55:00 PM +0000,47.580771,-122.303299,"(47.580771, -122.303299)",F130109016
5012 S Fletcher St,Automatic Fire Alarm Resd,10/29/2013 04:06:00 AM +0000,47.519046,-122.271024,"(47.519046, -122.271024)",F130108819
6238 Lake Shore Dr S,Automatic Fire Alarm Resd,10/28/2013 10:12:00 PM +0000,47.546434,-122.259203,"(47.546434, -122.259203)",F130108722
1910 E Louisa St,Automatic Fire Alarm Resd,10/28/2013 05:43:00 PM +0000,47.642459,-122.306222,"(47.642459, -122.306222)",F130108629
1910 Nw 100th St,Automatic Fire Alarm Resd,10/28/2013 04:27:00 PM +0000,47.70155,-122.381354,"(47.70155, -122.381354)",F130108607
1724 Ne Brockman Pl,Automatic Fire Alarm Resd,10/28/2013 10:36:00 AM +0000,47.722968,-122.310698,"(47.722968, -122.310698)",F130108539
9225 24th Av Sw,Automatic Fire Alarm Resd,10/28/2013 04:29:00 AM +0000,47.520794,-122.363203,"(47.520794, -122.363203)",F130108485
934 E Allison St,Automatic Fire Alarm Resd,10/28/2013 12:34:00 AM +0000,47.64871,-122.320402,"(47.64871, -122.320402)",F130108419
2103 S Brandon St,Automatic Fire Alarm Resd,10/27/2013 08:06:00 PM +0000,47.554156,-122.306194,"(47.554156, -122.306194)",F130108337
1509 Nw 59th St,Automatic Fire Alarm Resd,10/27/2013 12:03:00 AM +0000,47.67163,-122.37632,"(47.67163, -122.37632)",F130108031
11739 Meridian Av N,Automatic Fire Alarm Resd,10/26/2013 05:55:00 PM +0000,47.714032,-122.334084,"(47.714032, -122.334084)",F130107899
2428 E Louisa St,Automatic Fire Alarm Resd,10/26/2013 03:38:00 PM +0000,47.642445,-122.301558,"(47.642445, -122.301558)",F130107869
2027 34th Av S,Automatic Fire Alarm Resd,10/26/2013 07:32:00 AM +0000,47.584906,-122.289786,"(47.584906, -122.289786)",F130107755
7030 55th Av Ne,Automatic Fire Alarm Resd,10/26/2013 01:19:00 AM +0000,47.679565,-122.268963,"(47.679565, -122.268963)",F130107639
5024 29th Av S,Automatic Fire Alarm Resd,10/25/2013 09:18:00 PM +0000,47.556998,-122.295667,"(47.556998, -122.295667)",F130107568
12053 20th Av Ne,Automatic Fire Alarm Resd,10/25/2013 03:22:00 AM +0000,47.716217,-122.307192,"(47.716217, -122.307192)",F130107374
9813 59th Av S,Automatic Fire Alarm Resd,10/25/2013 02:36:00 AM +0000,47.512968,-122.259393,"(47.512968, -122.259393)",F130107340
12521 8th Av Ne,Automatic Fire Alarm Resd,10/25/2013 01:05:00 AM +0000,47.719687,-122.320862,"(47.719687, -122.320862)",F130107309
1910 Nw 100th St,Automatic Fire Alarm Resd,10/24/2013 10:47:00 PM +0000,47.70155,-122.381354,"(47.70155, -122.381354)",F130107263
1811 N 82nd St,Automatic Fire Alarm Resd,10/24/2013 06:16:00 AM +0000,47.688708,-122.336322,"(47.688708, -122.336322)",F130107016
2615 S Edmunds St,Automatic Fire Alarm Resd,10/24/2013 01:16:00 AM +0000,47.559427,-122.298572,"(47.559427, -122.298572)",F130106949
2848 Nw 60th St,Automatic Fire Alarm Resd,10/23/2013 06:21:00 PM +0000,47.672246,-122.393589,"(47.672246, -122.393589)",F130106825
1618 Ne 80th St,Automatic Fire Alarm Resd,10/23/2013 06:14:00 AM +0000,47.686676,-122.310881,"(47.686676, -122.310881)",F130106677
3047 43rd Av W,Automatic Fire Alarm Resd,10/22/2013 08:29:00 PM +0000,47.647223,-122.411952,"(47.647223, -122.411952)",F130106516
1707 Sw Holly St,Automatic Fire Alarm Resd,10/22/2013 07:25:00 PM +0000,47.542871,-122.356135,"(47.542871, -122.356135)",F130106498
6841 31st Av Ne,Automatic Fire Alarm Resd,10/21/2013 03:14:00 PM +0000,47.678339,-122.294108,"(47.678339, -122.294108)",F130106143
1502 S Hanford St,Automatic Fire Alarm Resd,10/21/2013 04:40:00 AM +0000,47.575093,-122.31334,"(47.575093, -122.31334)",F130106040
155 N 145th St,Automatic Fire Alarm Resd,10/21/2013 01:33:00 AM +0000,47.734135,-122.358169,"(47.734135, -122.358169)",F130105991
2836 32nd Av S,Automatic Fire Alarm Resd,10/20/2013 02:52:00 PM +0000,47.578013,-122.291922,"(47.578013, -122.291922)",F130105847
2342 Ne 91st St,Automatic Fire Alarm Resd,10/20/2013 01:23:00 AM +0000,47.694823,-122.303526,"(47.694823, -122.303526)",F130105709
12545 Fremont Av N,Automatic Fire Alarm Resd,10/20/2013 12:24:00 AM +0000,47.719991,-122.350318,"(47.719991, -122.350318)",F130105691
3214 S Washington St,Automatic Fire Alarm Resd,10/20/2013 12:17:00 AM +0000,47.600858,-122.291214,"(47.600858, -122.291214)",F130105688
3215 40th Av W,Automatic Fire Alarm Resd,10/19/2013 10:10:00 PM +0000,47.648752,-122.407897,"(47.648752, -122.407897)",F130105647
6316 High Point Dr Sw,Automatic Fire Alarm Resd,10/19/2013 12:21:00 PM +0000,47.547217,-122.369017,"(47.547217, -122.369017)",F130105530
607 28th Av E,Automatic Fire Alarm Resd,10/18/2013 11:14:00 PM +0000,47.62441,-122.296608,"(47.62441, -122.296608)",F130105360
10510 19th Av Ne,Automatic Fire Alarm Resd,10/18/2013 01:03:00 AM +0000,47.704929,-122.30722,"(47.704929, -122.30722)",F130105084
3949 Ne Surber Dr,Automatic Fire Alarm Resd,10/17/2013 11:13:00 PM +0000,47.65575,-122.284014,"(47.65575, -122.284014)",F130105047
10638 Alton Pl Ne,Automatic Fire Alarm Resd,10/17/2013 09:07:00 PM +0000,47.705572,-122.280673,"(47.705572, -122.280673)",F130105006
1145 Parkside Dr E,Automatic Fire Alarm Resd,10/17/2013 08:15:00 PM +0000,47.629322,-122.291041,"(47.629322, -122.291041)",F130104993
718 W Howe St,Automatic Fire Alarm Resd,10/17/2013 06:10:00 PM +0000,47.635954,-122.36683,"(47.635954, -122.36683)",F130104963
3310 16th Av S,Automatic Fire Alarm Resd,10/17/2013 03:38:00 PM +0000,47.573952,-122.312444,"(47.573952, -122.312444)",F130104789
405 39th Av E,Automatic Fire Alarm Resd,10/17/2013 01:17:00 AM +0000,47.622743,-122.283028,"(47.622743, -122.283028)",F130104641
1318 Broadmoor Dr E,Automatic Fire Alarm Resd,10/15/2013 10:25:00 PM +0000,47.63075,-122.286969,"(47.63075, -122.286969)",F130104255
2522 West Viewmont Way W,Automatic Fire Alarm Resd,10/15/2013 08:50:00 PM +0000,47.641829,-122.409679,"(47.641829, -122.409679)",F130104234
6035 35th Av Sw,Automatic Fire Alarm Resd,10/15/2013 06:32:00 PM +0000,47.548162,-122.376373,"(47.548162, -122.376373)",F130104182
8216 8th Av Ne,Automatic Fire Alarm Resd,10/14/2013 12:53:00 PM +0000,47.688327,-122.320277,"(47.688327, -122.320277)",F130103806
6238 Lake Shore Dr S,Automatic Fire Alarm Resd,10/14/2013 12:25:00 AM +0000,47.546618,-122.259179,"(47.546618, -122.259179)",F130103647
2640 49th Av Sw,Automatic Fire Alarm Resd,10/13/2013 03:07:00 AM +0000,47.580473,-122.394107,"(47.580473, -122.394107)",F130103358
1322 N 79th St,Automatic Fire Alarm Resd,10/12/2013 07:47:00 PM +0000,47.686211,-122.341515,"(47.686211, -122.341515)",F130103237
4207 S Juneau St,Automatic Fire Alarm Resd,10/12/2013 03:05:00 PM +0000,47.549698,-122.28067,"(47.549698, -122.28067)",F130103180
2921 W Bertona St,Automatic Fire Alarm Resd,10/11/2013 09:41:00 PM +0000,47.650453,-122.394469,"(47.650453, -122.394469)",F130102944
8609 30th Av Sw,Automatic Fire Alarm Resd,10/11/2013 08:36:00 PM +0000,47.526393,-122.371252,"(47.526393, -122.371252)",F130102923
719 Sw Austin St,Automatic Fire Alarm Resd,10/11/2013 06:50:00 PM +0000,47.53484,-122.345171,"(47.53484, -122.345171)",F130102890
1528 7th Av W,Automatic Fire Alarm Resd,10/11/2013 07:30:00 AM +0000,47.632648,-122.366442,"(47.632648, -122.366442)",F130102772
518 34th Av,Automatic Fire Alarm Resd,10/11/2013 03:51:00 AM +0000,47.606422,-122.28945,"(47.606422, -122.28945)",F130102722
5215 52nd Av S,Automatic Fire Alarm Resd,10/11/2013 03:32:00 AM +0000,47.554733,-122.268157,"(47.554733, -122.268157)",F130102715
4917 Stanford Av Ne,Automatic Fire Alarm Resd,10/09/2013 06:25:00 PM +0000,47.671174,-122.274459,"(47.671174, -122.274459)",F130102188
9746 Rainier Av S,Automatic Fire Alarm Resd,10/09/2013 11:02:00 AM +0000,47.516143,-122.254168,"(47.516143, -122.254168)",F130102115
2001 18th Av S,Automatic Fire Alarm Resd,10/08/2013 10:48:00 PM +0000,47.585507,-122.309455,"(47.585507, -122.309455)",F130101974
501 Wellington Av,Automatic Fire Alarm Resd,10/08/2013 12:54:00 AM +0000,47.606413,-122.285606,"(47.606413, -122.285606)",F130101672
2804 E Spruce St,Automatic Fire Alarm Resd,10/07/2013 03:09:00 AM +0000,47.603554,-122.295937,"(47.603554, -122.295937)",F130101387
5102 S Hudson St,Automatic Fire Alarm Resd,10/07/2013 01:52:00 AM +0000,47.557081,-122.269395,"(47.557081, -122.269395)",F130101353
4830 S Raymond St,Automatic Fire Alarm Resd,10/06/2013 05:54:00 PM +0000,47.548449,-122.272368,"(47.548449, -122.272368)",F130101227
4707 48th Av Ne,Automatic Fire Alarm Resd,10/06/2013 04:19:00 AM +0000,47.663127,-122.275828,"(47.663127, -122.275828)",F130101084
7347 14th Av Nw,Automatic Fire Alarm Resd,10/05/2013 02:42:00 AM +0000,47.681852,-122.37361,"(47.681852, -122.37361)",F130100760
4030 Williams Av W,Automatic Fire Alarm Resd,10/05/2013 01:26:00 AM +0000,47.656636,-122.392271,"(47.656636, -122.392271)",F130100723
323 31st Av E,Automatic Fire Alarm Resd,10/04/2013 01:52:00 AM +0000,47.621586,-122.291991,"(47.621586, -122.291991)",F130100394
5624 56th Av Ne,Automatic Fire Alarm Resd,10/04/2013 01:47:00 AM +0000,47.66974,-122.268013,"(47.66974, -122.268013)",F130100389
3251 12th Av W,Automatic Fire Alarm Resd,10/03/2013 05:14:00 PM +0000,47.648949,-122.372275,"(47.648949, -122.372275)",F130100233
9741 44th Av Sw,Automatic Fire Alarm Resd,10/03/2013 03:34:00 PM +0000,47.516233,-122.388731,"(47.516233, -122.388731)",F130100212
3231 43rd Av W,Automatic Fire Alarm Resd,10/03/2013 02:59:00 PM +0000,47.648901,-122.411946,"(47.648901, -122.411946)",F130100204
1970 Magnolia Blvd W,Automatic Fire Alarm Resd,10/03/2013 02:01:00 PM +0000,47.636262,-122.405384,"(47.636262, -122.405384)",F130100189
1431 E Ward St,Automatic Fire Alarm Resd,10/03/2013 08:37:00 AM +0000,47.627652,-122.313941,"(47.627652, -122.313941)",F130100142
3501 S Webster St,Automatic Fire Alarm Resd,10/03/2013 01:13:00 AM +0000,47.535219,-122.288146,"(47.535219, -122.288146)",F130100014
2733 Ne 89th St,Automatic Fire Alarm Resd,10/02/2013 09:47:00 PM +0000,47.69312,-122.298476,"(47.69312, -122.298476)",F130099948
10745 15th Av Ne,Automatic Fire Alarm Resd,10/02/2013 04:29:00 AM +0000,47.706969,-122.31243,"(47.706969, -122.31243)",F130099677
7511 8th Av Nw,Automatic Fire Alarm Resd,10/02/2013 01:13:00 AM +0000,47.683378,-122.36601,"(47.683378, -122.36601)",F130099636
3807 Ne 60th St,Automatic Fire Alarm Resd,10/01/2013 10:53:00 PM +0000,47.672148,-122.286818,"(47.672148, -122.286818)",F130099588
3807 Ne 60th St,Automatic Fire Alarm Resd,10/01/2013 10:34:00 PM +0000,47.672148,-122.286818,"(47.672148, -122.286818)",F130099581
3136 Broadway E,Automatic Fire Alarm Resd,10/01/2013 09:46:00 PM +0000,47.649151,-122.320417,"(47.649151, -122.320417)",F130099571
9818 39th Av Sw,Automatic Fire Alarm Resd,10/01/2013 08:20:00 PM +0000,47.515451,-122.382011,"(47.515451, -122.382011)",F130099536
4704 S Lucile St,Automatic Fire Alarm Resd,10/01/2013 07:22:00 PM +0000,47.552642,-122.274093,"(47.552642, -122.274093)",F130099507
9953 Rainier Av S,Automatic Fire Alarm Resd,10/01/2013 06:13:00 PM +0000,47.512433,-122.249384,"(47.512433, -122.249384)",F130099477
2419 2nd Av W,Automatic Fire Alarm Resd,10/01/2013 04:55:00 PM +0000,47.639934,-122.359588,"(47.639934, -122.359588)",F130099459
3718 S Cloverdale St,Automatic Fire Alarm Resd,10/01/2013 03:01:00 AM +0000,47.526115,-122.285749,"(47.526115, -122.285749)",F130099313
8325 27th Av Nw,Automatic Fire Alarm Resd,09/30/2013 11:41:00 PM +0000,47.689193,-122.390865,"(47.689193, -122.390865)",F130099240
